B_2,B_3,B_4,B_5,B_9,B_10,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,B_25,Class,B_6,B_7,B_8,B_11,B_12,B_13,Rotation_SPEED_SETUP,rolling_SETUP,Coolant_SETUP,Airflow_SETUP,UW_SETUP,RW_SETUP
0.0002,-0.0004,100,518.67,14.62,21.61,1.3,47.67,520.56,2388.22,8120.62,8.4698,0.03,392,2388,100,38.88,23.2864,0,642.88,1584.8,1414.22,552.14,2388.17,9042.18,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.001,-0.0003,100,518.67,14.62,21.61,1.3,47.43,521.86,2388.04,8138.09,8.4253,0.03,393,2388,100,38.87,23.3287,0,642.56,1580.68,1403.9,553.44,2388.1,9054.66,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0018,-0.0004,100,518.67,14.62,21.61,1.3,48.1,520.53,2388.18,8268.81,8.5372,0.03,397,2388,100,38.3,22.9841,1,643.23,1602.92,1426.15,552.23,2388.14,9204.44,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0009,-0.0004,100,518.67,14.62,21.61,1.3,47.43,520.74,2388.08,8198.78,8.4348,0.03,395,2388,100,38.6,23.2724,0,642.62,1592.95,1414.64,553.64,2388.01,9135.74,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0017,0.0004,100,518.67,14.62,21.61,1.3,47.72,521.3,2388.1,8146.55,8.4412,0.03,394,2388,100,38.71,23.2991,0,642.9,1586.72,1405.27,553.29,2388.12,9072.49,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0003,0.0003,100,518.67,14.62,21.61,1.3,47.54,521.72,2388.1,8141.28,8.4538,0.03,394,2388,100,38.84,23.3937,0,642.87,1588.13,1406.8,553.53,2388.11,9057.31,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0036,0.0003,100,518.67,14.62,21.61,1.3,47.13,522.04,2387.96,8137.99,8.4141,0.03,391,2388,100,39.05,23.4275,0,642.76,1581.08,1406.96,555.22,2388.01,9060.43,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0042,-0.0002,100,518.67,14.62,21.61,1.3,47.47,521.32,2388.08,8145.12,8.4223,0.03,392,2388,100,39.02,23.3396,0,642.43,1582.35,1402.19,554.3,2388.07,9052.55,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0012,-0.0004,100,518.67,14.62,21.61,1.3,48.16,519.79,2388.26,8122.0,8.4974,0.03,395,2388,100,38.58,23.0703,1,643.66,1603.8,1431.3,552.2,2388.3,9046.71,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0027,-0.0005,100,518.67,14.62,21.61,1.3,47.61,521.32,2388.07,8185.11,8.4658,0.03,395,2388,100,38.81,23.3259,0,642.53,1592.39,1402.01,554.49,2388.05,9107.37,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0013,-0.0003,100,518.67,14.62,21.61,1.3,47.11,522.78,2388.04,8144.02,8.4339,0.03,392,2388,100,39.14,23.3738,0,641.8,1586.68,1408.07,554.13,2388.02,9067.49,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.001,-0.0001,100,518.67,14.62,21.61,1.3,47.49,521.63,2388.16,8133.55,8.4364,0.03,392,2388,100,38.82,23.2695,0,642.36,1583.49,1405.88,552.75,2388.11,9044.92,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0026,0.0001,100,518.67,14.62,21.61,1.3,47.37,522.29,2388.1,8140.59,8.436,0.03,392,2388,100,38.85,23.2803,0,642.02,1588.7,1407.64,553.5,2388.03,9061.9,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0013,-0.0001,100,518.67,14.62,21.61,1.3,47.5,521.28,2388.07,8142.42,8.4171,0.03,393,2388,100,38.69,23.2507,0,642.81,1584.97,1406.28,553.05,2388.08,9062.4,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0018,-0.0004,100,518.67,14.62,21.61,1.3,47.4,522.14,2388.1,8125.28,8.4607,0.03,391,2388,100,38.77,23.258,0,642.56,1588.8,1411.69,553.72,2388.12,9045.12,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.002,0.0001,100,518.67,14.62,21.61,1.3,47.53,521.34,2388.15,8131.16,8.4173,0.03,394,2388,100,38.75,23.4068,0,642.3,1587.35,1405.68,553.75,2388.08,9051.01,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0024,-0.0002,100,518.67,14.62,21.61,1.3,47.52,520.84,2388.17,8126.94,8.4585,0.03,394,2388,100,38.72,23.2232,0,642.41,1590.65,1414.47,553.17,2388.12,9056.26,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.004,0.0002,100,518.67,14.62,21.61,1.3,47.5,520.45,2388.13,8139.8,8.4617,0.03,394,2388,100,38.69,23.2749,0,642.85,1592.38,1413.0,553.64,2388.11,9062.59,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0061,0.0005,100,518.67,14.62,21.61,1.3,47.93,519.96,2388.23,8134.82,8.4904,0.03,395,2388,100,38.41,23.0557,1,643.45,1597.43,1429.67,551.8,2388.23,9064.92,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0009,0.0003,100,518.67,14.62,21.61,1.3,47.58,520.75,2388.14,8140.14,8.4421,0.03,394,2388,100,38.67,23.1959,0,642.57,1589.71,1414.45,553.49,2388.1,9056.29,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0041,0.0002,100,518.67,14.62,21.61,1.3,47.71,521.4,2388.14,8141.42,8.4494,0.03,393,2388,100,38.71,23.2489,0,642.76,1585.52,1408.89,553.36,2388.12,9052.33,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0011,0.0002,100,518.67,14.62,21.61,1.3,47.27,522.21,2388.09,8140.59,8.4267,0.03,392,2388,100,39.07,23.3912,0,642.52,1582.14,1395.81,553.65,2388.02,9064.92,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0,0.0001,100,518.67,14.62,21.61,1.3,47.13,522.79,2388.04,8142.59,8.4112,0.03,391,2388,100,39.07,23.2978,0,642.05,1580.13,1398.63,554.9,2388.02,9049.92,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0037,-0.0002,100,518.67,14.62,21.61,1.3,47.36,522.53,2388.07,8134.66,8.3882,0.03,392,2388,100,39.03,23.4392,0,642.17,1581.43,1399.91,554.18,2388.04,9055.24,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0034,0.0002,100,518.67,14.62,21.61,1.3,48.08,520.17,2388.12,8239.91,8.5034,0.03,399,2388,100,38.47,23.0511,1,644.5,1602.97,1426.55,551.6,2388.12,9175.69,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0041,0.0002,100,518.67,14.62,21.61,1.3,47.9,520.36,2388.13,8197.28,8.5371,0.03,395,2388,100,38.57,23.2299,1,643.586848,1597.328203,1423.766087,552.0178912,2388.146887,9127.364811,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0015,-0.0001,100,518.67,14.62,21.61,1.3,47.39,521.48,2388.12,8143.78,8.4207,0.03,395,2388,100,38.85,23.3879,0,642.15,1587.05,1404.56,553.39,2388.05,9054.61,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0003,-0.0004,100,518.67,14.62,21.61,1.3,47.52,521.21,2388.14,8127.67,8.4567,0.03,392,2388,100,39.09,23.224,0,642.98,1588.23,1405.15,553.71,2388.18,9045.73,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.004,0.0003,100,518.67,14.62,21.61,1.3,47.65,520.68,2388.16,8130.6,8.4524,0.03,394,2388,100,38.84,23.1542,0,642.68,1596.87,1414.28,552.61,2388.15,9040.98,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0004,0.0002,100,518.67,14.62,21.61,1.3,47.44,521.6,2388.12,8134.48,8.4496,0.03,393,2388,100,38.83,23.2515,0,642.99,1586.7,1404.56,552.74,2388.11,9057.03,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0004,0.0005,100,518.67,14.62,21.61,1.3,47.52,522.0,2388.0,8147.66,8.4206,0.03,392,2388,100,38.84,23.4626,0,642.35,1581.37,1407.11,553.57,2388.12,9061.19,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0015,0.0,100,518.67,14.62,21.61,1.3,47.96,520.23,2388.17,8132.78,8.5157,0.03,395,2388,100,38.54,23.1118,1,642.78,1596.41,1428.06,551.72,2388.14,9056.92,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0033,-0.0005,100,518.67,14.62,21.61,1.3,47.21,521.48,2388.1,8146.15,8.3991,0.03,393,2388,100,38.65,23.4807,0,641.9300552,1588.45913,1407.261923,554.2283648,2388.065992,9062.202661,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0002,-0.0004,100,518.67,14.62,21.61,1.3,47.88,520.03,2388.14,8135.91,8.4938,0.03,395,2388,100,38.62,23.1293,1,643.12,1595.92,1425.19,552.37,2388.16,9052.15,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0017,-0.0003,100,518.67,14.62,21.61,1.3,47.91,520.65,2388.22,8128.03,8.4688,0.03,395,2388,100,38.63,23.2362,1,643.18,1598.66,1411.34,552.36,2388.19,9051.03,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0018,0.0002,100,518.67,14.62,21.61,1.3,47.16,522.87,2388.02,8148.03,8.4204,0.03,393,2388,100,39.0,23.3878,0,642.32,1586.1,1390.56,554.53,2388.03,9062.14,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0018,-0.0002,100,518.67,14.62,21.61,1.3,47.49,521.32,2388.16,8124.05,8.4555,0.03,393,2388,100,38.76,23.3037,0,642.95,1592.23,1412.44,552.26,2388.16,9046.63,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.003,-0.0003,100,518.67,14.62,21.61,1.3,47.51,521.52,2388.07,8129.43,8.4666,0.03,392,2388,100,39.01,23.2502,0,642.4211338,1589.201373,1403.656313,554.7137732,2388.084509,9056.610821,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0009,-0.0003,100,518.67,14.62,21.61,1.3,47.49,521.39,2388.04,8151.4,8.4405,0.03,391,2388,100,38.86,23.2772,0,642.49,1590.96,1406.04,553.72,2388.05,9078.13,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0022,-0.0002,100,518.67,14.62,21.61,1.3,47.37,522.34,2388.0,8141.16,8.4246,0.03,392,2388,100,38.97,23.2955,0,642.35,1589.2,1396.44,554.13,2388.0,9063.3,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0023,-0.0005,100,518.67,14.62,21.61,1.3,47.58,520.71,2388.06,8129.12,8.4324,0.03,393,2388,100,38.81,23.3561,0,642.56,1588.22,1406.96,553.71,2388.14,9054.8,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0032,0.0,100,518.67,14.62,21.61,1.3,47.2,522.44,2387.99,8141.81,8.4101,0.03,392,2388,100,39.1,23.5059,0,642.3,1588.59,1393.23,554.87,2388.0,9055.62,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0031,-0.0001,100,518.67,14.62,21.61,1.3,47.98,519.6,2388.1,8182.82,8.5189,0.03,397,2388,100,38.68,23.0091,1,642.67,1599.99,1419.22,552.49,2388.14,9112.22,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0,-0.0002,100,518.67,14.62,21.61,1.3,47.5,520.71,2388.11,8167.54,8.4579,0.03,395,2388,100,38.44,23.2506,0,642.75,1598.37,1418.15,552.23,2388.15,9093.64,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.003,0.0003,100,518.67,14.62,21.61,1.3,47.33,521.41,2388.01,8137.8,8.4295,0.03,394,2388,100,38.79,23.4189,0,642.31,1582.3,1406.94,554.09,2388.05,9064.72,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0023,-0.0002,100,518.67,14.62,21.61,1.3,47.25,521.81,2388.08,8131.44,8.4216,0.03,393,2388,100,38.77,23.2824,0,642.47,1590.97,1401.91,553.03,2388.1,9053.64,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0014,0.0003,100,518.67,14.62,21.61,1.3,47.68,521.09,2388.08,8137.02,8.4484,0.03,394,2388,100,38.68,23.1895,0,642.58,1587.41,1414.2,553.02,2388.14,9059.42,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0001,-0.0005,100,518.67,14.62,21.61,1.3,47.42,521.87,2388.14,8127.56,8.4476,0.03,393,2388,100,38.95,23.2601,0,642.58,1590.55,1409.17,553.85,2388.14,9038.69,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0035,0.0,100,518.67,14.62,21.61,1.3,47.36,522.05,2388.0,8145.0,8.4271,0.03,392,2388,100,38.81,23.2336,0,642.34,1582.27,1398.8,553.36,2388.06,9058.48,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0047,0.0004,100,518.67,14.62,21.61,1.3,47.39,522.13,2388.02,8137.89,8.3662,0.03,392,2388,100,38.88,23.4533,0,642.44,1584.93,1397.22,554.56,2387.99,9066.65,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0014,0.0005,100,518.67,14.62,21.61,1.3,47.56,521.39,2388.11,8166.82,8.4522,0.03,393,2388,100,38.95,23.2221,0,642.43,1589.98,1410.55,553.09,2388.09,9084.41,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0058,0.0,100,518.67,14.62,21.61,1.3,48.06,520.05,2388.12,8185.98,8.5068,0.03,395,2388,100,38.43,23.2232,1,643.11,1601.31,1424.44,553.16,2388.17,9110.5,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0038,0.0001,100,518.67,14.62,21.61,1.3,48.0,520.94,2388.07,8187.21,8.5164,0.03,394,2388,100,38.57,23.1905,1,643.32,1597.76,1429.23,552.25,2388.11,9109.87,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0011,0.0004,100,518.67,14.62,21.61,1.3,47.44,521.72,2388.05,8143.96,8.4597,0.03,392,2388,100,38.79,23.1667,0,643.06,1588.61,1407.03,554.77,2388.13,9067.86,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0008,-0.0004,100,518.67,14.62,21.61,1.3,47.47,521.65,2388.08,8138.17,8.444,0.03,393,2388,100,38.77,23.3647,0,643.13,1592.7,1402.78,553.25,2388.15,9058.88,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0001,0.0001,100,518.67,14.62,21.61,1.3,47.43,521.7,2388.1,8135.71,8.4352,0.03,392,2388,100,38.94,23.2308,0,642.37,1592.65,1403.51,553.55,2388.09,9056.08,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0016,-0.0004,100,518.67,14.62,21.61,1.3,47.57,520.81,2388.14,8134.09,8.4579,0.03,394,2388,100,38.91,23.1765,0,642.79,1597.62,1410.11,553.81,2388.12,9054.91,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0019,0.0001,100,518.67,14.62,21.61,1.3,47.73,520.84,2388.08,8135.68,8.4075,0.03,393,2388,100,38.77,23.2759,0,642.73,1589.18,1409.57,553.25,2388.08,9061.39,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0018,0.0005,100,518.67,14.62,21.61,1.3,47.12,522.52,2387.98,8142.56,8.4341,0.03,392,2388,100,39.12,23.4579,0,642.13,1584.27,1402.27,554.59,2388.03,9059.94,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0001,0.0002,100,518.67,14.62,21.61,1.3,47.51,521.52,2388.12,8122.29,8.4497,0.03,393,2388,100,38.88,23.1812,0,642.74,1591.11,1403.29,552.79,2388.11,9045.01,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0016,0.0,100,518.67,14.62,21.61,1.3,47.6,521.57,2388.12,8132.65,8.4002,0.03,392,2388,100,38.86,23.3896,0,642.53,1592.48,1407.22,553.26,2388.11,9060.14,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0008,-0.0001,100,518.67,14.62,21.61,1.3,47.47,521.13,2388.1,8134.16,8.426,0.03,392,2388,100,38.86,23.3554,0,642.71,1585.84,1401.76,552.92,2388.09,9054.88,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0006,0.0002,100,518.67,14.62,21.61,1.3,47.57,521.44,2388.16,8141.44,8.4583,0.03,394,2388,100,38.92,23.3072,0,642.7,1593.14,1407.27,553.27,2388.13,9055.63,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0027,0.0001,100,518.67,14.62,21.61,1.3,47.15,522.32,2387.96,8151.07,8.3959,0.03,392,2388,100,39.09,23.3803,0,641.91,1584.73,1390.08,554.84,2388.01,9070.81,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0018,0.0,100,518.67,14.62,21.61,1.3,47.21,522.78,2387.98,8135.86,8.4075,0.03,392,2388,100,39.09,23.4232,0,642.18,1580.76,1394.89,554.17,2388.04,9052.97,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0036,0.0001,100,518.67,14.62,21.61,1.3,47.32,521.54,2388.01,8142.83,8.382,0.03,393,2388,100,38.81,23.4572,0,642.97,1583.8,1405.38,554.36,2388.03,9064.62,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0007,-0.0004,100,518.67,14.62,21.61,1.3,47.5,521.59,2388.13,8144.18,8.4875,0.03,394,2388,100,38.88,23.2547,0,642.55,1597.93,1410.22,552.74,2388.14,9065.1,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0015,-0.0003,100,518.67,14.62,21.61,1.3,48.19,520.38,2388.16,8199.45,8.4968,0.03,396,2388,100,38.67,23.2145,1,643.46,1594.11,1428.03,551.73,2388.18,9134.42,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0016,-0.0002,100,518.67,14.62,21.61,1.3,47.34,522.17,2388.11,8131.38,8.4346,0.03,390,2388,100,38.88,23.3295,0,642.39,1578.47,1409.17,553.99,2388.05,9057.92,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0012,0.0002,100,518.67,14.62,21.61,1.3,47.94,521.17,2388.07,8149.44,8.4582,0.03,394,2388,100,38.66,23.2131,0,642.23,1594.07,1417.42,552.95,2388.1,9079.45,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0001,0.0004,100,518.67,14.62,21.61,1.3,47.35,521.68,2388.07,8135.43,8.4402,0.03,392,2388,100,38.92,23.4649,0,642.6079743,1584.726908,1406.17627,553.5865416,2388.037828,9051.851217,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0005,-0.0001,100,518.67,14.62,21.61,1.3,47.06,522.12,2387.98,8144.58,8.4259,0.03,389,2388,100,39.05,23.5036,0,641.95,1581.03,1394.95,554.35,2387.98,9062.77,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0015,0.0005,100,518.67,14.62,21.61,1.3,48.09,520.36,2388.49,8288.26,8.5117,0.03,398,2388,100,38.72,23.0834,1,643.37,1602.44,1432.71,552.73,2388.46,9226.6,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0013,0.0005,100,518.67,14.62,21.61,1.3,47.55,521.79,2388.01,8200.41,8.4775,0.03,396,2388,100,38.78,23.2656,0,642.15,1594.84,1406.61,552.97,2388.03,9125.29,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0008,0.0004,100,518.67,14.62,21.61,1.3,48.05,519.61,2388.29,8130.59,8.4733,0.03,397,2388,100,38.59,23.089,1,643.81,1597.38,1427.92,551.7,2388.23,9060.53,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.002,0.0,100,518.67,14.62,21.61,1.3,47.18,522.58,2388.04,8143.07,8.3833,0.03,391,2388,100,39.16,23.3412,0,642.57,1588.31,1401.86,554.29,2388.01,9058.77,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0009,0.0,100,518.67,14.62,21.61,1.3,47.58,520.84,2388.2,8129.67,8.4453,0.03,393,2388,100,38.71,23.2612,0,642.46,1596.48,1418.47,553.05,2388.17,9046.6,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0012,0.0,100,518.67,14.62,21.61,1.3,47.69,520.88,2388.08,8137.77,8.4827,0.03,394,2388,100,38.91,23.2101,0,642.81,1595.37,1410.63,553.74,2388.15,9059.79,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0008,0.0003,100,518.67,14.62,21.61,1.3,47.39,521.86,2388.12,8139.64,8.4159,0.03,393,2388,100,38.91,23.2645,0,642.63,1585.03,1395.38,554.51,2388.08,9060.26,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0019,0.0,100,518.67,14.62,21.61,1.3,47.64,521.53,2388.07,8135.2,8.4535,0.03,393,2388,100,38.72,23.3127,0,641.94,1586.53,1405.86,553.45,2388.05,9067.88,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0005,0.0006,100,518.67,14.62,21.61,1.3,47.44,522.0,2388.08,8133.58,8.424,0.03,391,2388,100,38.84,23.3821,0,642.68,1585.25,1398.48,553.99,2388.05,9064.35,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.001,0.0002,100,518.67,14.62,21.61,1.3,47.56,521.53,2388.1,8142.94,8.4074,0.03,394,2388,100,39.09,23.3946,0,642.31,1588.28,1408.46,553.55,2388.05,9056.05,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0007,-0.0002,100,518.67,14.62,21.61,1.3,47.24,521.35,2388.05,8137.05,8.4739,0.03,392,2388,100,38.91,23.2696,0,642.67,1588.83,1394.23,553.23,2388.1,9059.73,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0036,0.0004,100,518.67,14.62,21.61,1.3,47.69,521.33,2388.15,8137.14,8.4291,0.03,393,2388,100,38.73,23.31,0,642.51,1588.0,1410.43,553.07,2388.07,9060.64,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0008,0.0003,100,518.67,14.62,21.61,1.3,47.13,522.22,2388.02,8152.11,8.3982,0.03,390,2388,100,39.08,23.4312,0,642.24,1595.25,1403.28,554.66,2388.02,9070.75,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0001,-0.0003,100,518.67,14.62,21.6,1.3,47.35,521.93,2388.04,8147.99,8.4146,0.03,391,2388,100,38.89,23.3815,0,641.91,1577.88,1402.46,553.76,2388.04,9062.36,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0009,0.0002,100,518.67,14.62,21.61,1.3,47.21,522.63,2387.97,8142.89,8.3638,0.03,391,2388,100,38.96,23.5313,0,642.04,1590.93,1388.7,554.71,2388.03,9062.01,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0012,0.0004,100,518.67,14.62,21.61,1.3,47.73,520.81,2388.08,8145.79,8.4394,0.03,397,2388,100,38.91,23.2175,0,643.46,1589.61,1406.24,552.69,2388.13,9064.23,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.001,-0.0001,100,518.67,14.62,21.61,1.3,47.77,520.91,2388.21,8125.33,8.5056,0.03,394,2388,100,38.83,23.2403,0,642.99,1588.98,1414.33,552.04,2388.18,9048.98,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0005,0.0,100,518.67,14.62,21.61,1.3,47.56,521.39,2388.06,8129.86,8.4185,0.03,394,2388,100,38.78,23.2881,0,642.69,1593.81,1410.19,553.61,2388.07,9055.0,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0025,0.0001,100,518.67,14.62,21.61,1.3,47.79,521.34,2388.14,8125.15,8.4402,0.03,394,2388,100,38.8,23.3558,0,643.01,1598.92,1416.24,553.62,2388.18,9038.84,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0026,-0.0001,100,518.67,14.62,21.61,1.3,48.05,520.33,2388.24,8126.0,8.4676,0.03,396,2388,100,38.62,23.3154,1,643.39,1592.31,1425.51,551.84,2388.23,9049.89,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.004,0.0,100,518.67,14.62,21.61,1.3,47.69,520.85,2388.1,8122.84,8.4295,0.03,393,2388,100,38.94,23.1835,0,642.54,1586.11,1402.54,553.86,2388.14,9035.87,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0002,-0.0002,100,518.67,14.62,21.61,1.3,47.26,522.32,2388.0,8149.32,8.4266,0.03,392,2388,100,38.88,23.4421,0,642.27,1583.16,1400.73,554.57,2387.96,9063.74,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
-0.0007,0.0,100,518.67,14.62,21.61,1.3,47.67,521.67,2388.09,8134.22,8.4709,0.03,393,2388,100,38.71,23.2104,0,642.65,1589.27,1407.19,553.43,2388.11,9059.39,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0029,0.0,100,518.67,14.62,21.61,1.3,48.04,520.97,2388.05,8182.27,8.5143,0.03,394,2388,100,38.39,23.1748,1,643.23,1593.31,1413.84,552.64,2388.14,9112.53,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
0.0016,-0.0005,100,518.67,14.62,21.61,1.3,47.68,521.33,2388.16,8137.04,8.4647,0.03,394,2388,100,38.79,23.3091,0,643.4805104,1595.469943,1409.165182,553.4858675,2388.133012,9064.696832,4447.008547,-36.83760684,32.47863248,6.670940171,3185.470085,4134.188034
